# year, 0, 0-length, 10, 10-length, 30, 30-length, 60, 60-length, 120, 120-length, 180, 180-length, total, total-length

1933	141.0	994.0	319.0	5721.0	135.0	6699.0	919.0	71789.0	18.0	2509.0	10.0	2268.0	1542.0	89980.0
1934	140.0	988.0	433.0	7439.0	142.0	6990.0	959.0	75666.0	28.0	3958.0	12.0	2843.0	1714.0	97884.0
1935	164.0	1156.0	349.0	5802.2	165.0	8728.0	979.0	76948.0	35.0	5051.0	12.0	2878.0	1704.0	100563.2
1936	239.0	1616.0	374.0	6053.0	172.0	8957.0	1071.0	84891.0	51.0	7321.0	16.0	3949.0	1923.0	112787.0
1937	223.0	1571.0	454.0	6953.0	230.0	11455.0	1076.0	86610.0	44.0	6215.0	14.0	3517.0	2041.0	116321.0
1938	264.0	1831.0	429.0	6361.0	214.0	10605.0	1103.0	90477.0	55.0	7923.0	14.0	3293.0	2079.0	120490.0
1939	221.0	1606.0	362.0	5518.0	169.0	8514.0	1074.0	88663.0	57.0	8056.0	19.0	4434.0	1902.0	116791.0
1940	212.0	1476.0	264.0	3973.0	115.0	6234.0	969.0	79267.5	55.0	7599.0	19.0	4504.0	1634.0	103053.5
1941	280.0	1861.0	300.0	4381.0	106.0	5594.52	911.0	75878.0	52.0	7218.0	21.0	4851.0	1670.0	99783.52
1942	299.0	1983.0	293.0	4285.0	119.0	6204.0	952.0	79516.0	47.0	6611.0	17.0	3951.0	1727.0	102550.0
1943	210.0	1374.0	262.0	3920.0	136.0	6987.0	875.0	74116.0	47.0	6126.0	12.0	2772.0	1542.0	95295.0
1944	216.0	1378.0	268.0	3987.0	120.0	6070.0	727.0	61809.0	36.0	4743.0	10.0	2343.0	1377.0	80330.0
1945	216.0	1426.0	255.0	3822.0	115.0	5816.0	646.0	54661.0	27.0	3556.0	9.0	2060.0	1268.0	71341.0
1946	214.0	1469.0	291.0	4292.0	122.0	6076.0	713.0	60946.0	41.0	5509.0	6.0	1529.0	1387.0	79821.0
1947	183.0	1318.0	316.0	4677.0	110.0	5420.0	772.0	66856.0	41.0	5518.0	11.0	2345.0	1433.0	86134.0
1948	214.0	1556.0	328.0	4753.0	120.0	5839.0	845.0	72734.0	59.0	8061.0	6.0	1360.0	1572.0	94303.0
1949	218.0	1524.0	352.0	5115.0	87.0	4154.0	994.0	86978.0	48.0	6792.0	8.0	1727.0	1707.0	106290.0
1950	199.0	1437.0	336.0	5318.0	100.0	4608.0	1084.0	95097.0	54.0	7344.0	10.0	2182.0	1783.0	115986.0
1951	225.0	1578.3	349.0	5457.0	108.0	5015.0	1098.0	96557.0	50.0	6839.0	12.0	2569.0	1842.0	118015.3
1952	244.0	1618.0	382.0	5871.0	98.0	4307.0	1107.0	98530.0	53.0	7495.0	12.0	2449.0	1896.0	120270.0
1953	232.0	1521.0	404.0	6263.0	112.0	4688.0	1169.0	102857.0	74.0	10536.0	12.0	2378.0	2003.0	128243.0
1954	209.0	1432.0	339.0	5252.0	118.0	4692.0	1162.0	103475.0	76.0	10497.0	18.0	3513.0	1922.0	128861.0
1955	229.0	1557.0	374.0	5960.6	134.0	5185.0	1215.0	108891.0	78.0	10620.0	13.0	2519.0	2043.0	134732.6
1956	195.0	1363.0	378.0	6145.0	134.0	5154.0	1289.0	115573.0	63.0	8600.0	9.0	1792.0	2068.0	138627.0
1957	191.0	1225.0	410.0	6643.11	164.0	6082.0	1410.0	124174.0	72.0	9871.0	15.0	3128.0	2262.0	151123.11
1958	141.0	922.0	436.0	7221.0	171.0	6922.0	1430.0	126330.0	91.0	12462.0	9.0	1850.0	2278.0	155707.0
1959	139.0	912.0	374.0	6274.0	190.0	7983.0	1497.0	132423.0	110.0	14731.0	17.0	3484.0	2327.0	165807.0
1960	127.0	808.0	436.0	7316.0	196.0	8072.0	1553.0	137420.0	110.0	14988.0	12.0	2423.0	2434.0	171027.0
1961	161.0	1021.0	483.0	8239.0	192.0	8466.0	1583.0	140387.0	121.0	16343.0	16.0	3174.0	2556.0	177630.0
1962	185.0	1142.0	549.0	9180.0	181.0	7502.0	1626.0	145355.0	140.0	19218.0	12.0	2452.0	2693.0	184849.0
1963	238.0	1472.0	580.0	9714.0	220.0	9403.0	1526.0	136294.0	137.0	18704.0	13.0	2754.0	2714.0	178341.0
1964	172.0	1084.0	680.0	11637.0	243.0	10361.0	1714.0	153431.0	141.0	19197.0	13.0	2853.0	2963.0	198563.0
1965	234.0	1421.0	586.0	10098.0	312.0	13273.0	1788.0	159185.0	174.0	24118.0	18.0	3866.0	3112.0	211961.0
1966	254.0	1486.0	614.0	10548.0	302.0	12427.0	1857.0	165919.0	153.0	21042.0	13.0	2852.0	3193.0	214274.0
1967	330.0	1888.0	668.0	11625.0	405.0	16769.0	2048.0	182354.0	242.0	34515.0	28.0	6002.0	3721.0	253153.0
